11276;PAZIOLS;11350;;PAZIOLS;42.854149395,2.715710913
33447;ST MEDARD DE GUIZIERES;33230;;ST MEDARD DE GUIZIERES;45.01035138,-0.070079441
33208;JAU DIGNAC ET LOIRAC;33590;;JAU DIGNAC ET LOIRAC;45.433412207,-0.9363232650000001
52088;CEFFONDS;52220;SAUVAGE MAGNY;CEFFONDS;48.442721282,4.74778196
03118;GANNAT;03800;;GANNAT;46.098528458,3.177638829
11286;PEYRIAC MINERVOIS;11160;;PEYRIAC MINERVOIS;43.293673851,2.566296561
33452;ST MICHEL DE RIEUFRET;33720;;ST MICHEL DE RIEUFRET;44.624363529,-0.44133772200000004
33215;LADAUX;33760;;LADAUX;44.703411198,-0.24673745700000002
52092;CHALANCEY;52160;;CHALANCEY;47.676502868,5.13663568
03127;HERISSON;03190;;HERISSON;46.519794305,2.710394441
11295;PORTEL DES CORBIERES;11490;;PORTEL DES CORBIERES;43.051882103,2.906373918
33465;ST PIERRE DE MONS;33210;;ST PIERRE DE MONS;44.545191263,-0.21289539100000002
33219;LA LANDE DE FRONSAC;33240;;LA LANDE DE FRONSAC;44.984185751,-0.380212013
52094;VALS DES TILLES;52160;LAMARGELLE AUX BOIS;VALS DES TILLES;47.693727541,5.08201863
03138;LAPALISSE;03120;;LAPALISSE;46.264664821,3.638526095
11301;PUICHERIC;11700;;PUICHERIC;43.229198627,2.612593645
33473;ST SAVIN;33920;;ST SAVIN;45.163781374,-0.441232385
33236;LEGE CAP FERRET;33950;;LEGE CAP FERRET;44.761485296000004,-1.192428304
52094;VALS DES TILLES;52160;VILLEMERVRY;VALS DES TILLES;47.693727541,5.08201863
03156;LUSIGNY;03230;;LUSIGNY;46.571610583,3.490303782
11312;RIBOUISSE;11270;;RIBOUISSE;43.171072677,1.9045398750000002
33478;ST SEURIN SUR L ISLE;33660;;ST SEURIN SUR L ISLE;45.010886773,-0.001290839
33252;LOUPES;33370;;LOUPES;44.810174322,-0.39109029300000003
52099;CHAMOUILLEY;52410;;CHAMOUILLEY;48.60855932,5.051006812
03158;HAUT BOCAGE;03190;MAILLET;HAUT BOCAGE;46.470841019,2.6813991
11322;ROQUEFORT DES CORBIERES;11540;;ROQUEFORT DES CORBIERES;42.992113789,2.929891766
33481;ST SULPICE DE GUILLERAGUES;33580;;ST SULPICE DE GUILLERAGUES;44.629564065,0.046998036
33260;LUGOS;33830;;LUGOS;44.469265837,-0.913978649
52113;CHASSIGNY;52190;;CHASSIGNY;47.718272906,5.382689882
03164;LE MAYET D ECOLE;03800;;LE MAYET D ECOLE;46.164706123,3.240434141
11328;ROUTIER;11240;;ROUTIER;43.106221019,2.131705778
33499;LES SALLES DE CASTILLON;33350;;LES SALLES DE CASTILLON;44.91421241,0.005799329000000001
33269;MARGUERON;33220;;MARGUERON;44.766188091000004,0.256349838
52115;CHATENAY MACHERON;52200;;CHATENAY MACHERON;47.856426569,5.388730788
03166;MAZERIER;03800;;MAZERIER;46.132389995,3.181663781
11333;ST BENOIT;11230;;ST BENOIT;43.009894429,2.064064331
33503;SAUMOS;33680;;SAUMOS;44.912530293,-1.005479604
33274;MARTILLAC;33650;;MARTILLAC;44.715472131,-0.557049672
52124;CHEZEAUX;52400;;CHEZEAUX;47.879817283,5.6730891549999996
03184;MONTILLY;03000;;MONTILLY;46.610463028,3.239509761
11338;ST COUAT DU RAZES;11300;;ST COUAT DU RAZES;42.997258018,2.107312346
33508;SAVIGNAC;33124;;SAVIGNAC;44.514608079,-0.108573547
33281;MERIGNAC;33700;;MERIGNAC;44.832312873,-0.6818610390000001
52134;COHONS;52600;;COHONS;47.787158483,5.341767327
03186;MONTMARAULT;03390;;MONTMARAULT;46.320473034,2.9522688610000003
11341;ST FERRIOL;11500;;ST FERRIOL;42.895122008,2.225480449
33522;TALENCE;33400;;TALENCE;44.805883691,-0.591187687
33296;MOULIETS ET VILLEMARTIN;33350;;MOULIETS ET VILLEMARTIN;44.833507912,-0.021780006
52140;COLOMBEY LES DEUX EGLISES;52330;;COLOMBEY LES DEUX EGLISES;48.244637638,4.923306914
03194;NAVES;03330;;NAVES;46.17601686,3.116104515
11351;ST LAURENT DE LA CABRERISSE;11220;;ST LAURENT DE LA CABRERISSE;43.083395167,2.714037602
33528;LE TEMPLE;33680;;LE TEMPLE;44.863598158,-0.959024992
33299;MOURENS;33410;;MOURENS;44.645331491,-0.211105228
52156;CUREL;52300;;CUREL;48.497863171,5.146697486
03218;ST AUBIN LE MONIAL;03160;;ST AUBIN LE MONIAL;46.535610274,3.00099742
11356;ST MARTIN LALANDE;11400;;ST MARTIN LALANDE;43.301636689,2.015771443
33529;LA TESTE DE BUCH;33115;PYLA SUR MER;LA TESTE DE BUCH;44.558062583,-1.174757003
33311;PAILLET;33550;;PAILLET;44.684489663,-0.36081991700000005
52164;DAMREMONT;52400;;DAMREMONT;47.948997004,5.641378903
03224;ST CLEMENT;03250;;ST CLEMENT;46.057937126,3.7217186790000003
11361;ST PAPOUL;11400;;ST PAPOUL;43.337640636,2.044693405
33532;TIZAC DE LAPOUYADE;33620;;TIZAC DE LAPOUYADE;45.070396159,-0.314217285
33316;PELLEGRUE;33790;;PELLEGRUE;44.738113848,0.09537236900000001
52173;DOMREMY LANDEVILLE;52270;LANDEVILLE;DOMREMY LANDEVILLE;48.359312266,5.252370337
03230;ST ETIENNE DE VICQ;03300;;ST ETIENNE DE VICQ;46.172970982,3.536469886
11369;SALLELES D AUDE;11590;;SALLELES D AUDE;43.270336816,2.934936727
33541;VENSAC;33590;;VENSAC;45.3992136,-1.074533072
33334;PORTETS;33640;;PORTETS;44.681336477,-0.425794793
52189;LE VAL D ESNOMS;52190;;LE VAL D ESNOMS;47.690146754,5.216040162
03234;ST GERAND DE VAUX;03340;;ST GERAND DE VAUX;46.384068413,3.407137028
11371;SALLES SUR L HERS;11410;;SALLES SUR L HERS;43.294250111,1.7819014800000001
33550;VILLENAVE D ORNON;33140;;VILLENAVE D ORNON;44.773394948,-0.5582972190000001
33339;PRIGNAC ET MARCAMPS;33710;;PRIGNAC ET MARCAMPS;45.025058009,-0.496054639
52197;FAYL BILLOT;52500;;FAYL BILLOT;47.78665487,5.604255711
03257;ST PRIX;03120;;ST PRIX;46.225609207,3.649183162
11391;LA TOURETTE CABARDES;11380;;LA TOURETTE CABARDES;43.38202236,2.325731932
34012;ARGELLIERS;34380;;ARGELLIERS;43.730812428,3.65262282
33346;PUYBARBAN;33190;;PUYBARBAN;44.547827391,-0.068966292
52211;FRONCLES;52320;;FRONCLES;48.299729268,5.139739696
03270;SAZERET;03390;;SAZERET;46.347144616,2.969314909
11395;TRASSANEL;11160;;TRASSANEL;43.348818674,2.4426552470000003
34022;BAILLARGUES;34670;;BAILLARGUES;43.658511399,4.010394149
33356;LA RIVIERE;33126;;LA RIVIERE;44.938210537,-0.31619513
52230;GUDMONT VILLIERS;52320;;GUDMONT VILLIERS;48.336105049,5.121190046
03276;SUSSAT;03450;;SUSSAT;46.152327985,3.055722577
11398;TREILLES;11510;;TREILLES;42.918061348,2.943879794
34027;BEAULIEU;34160;;BEAULIEU;43.73033218,4.021702945
33370;ST ANDRONY;33390;;ST ANDRONY;45.201654101,-0.686494484
52235;HALLIGNICOURT;52100;;HALLIGNICOURT;48.647978961,4.871215119
03284;THIONNE;03220;;THIONNE;46.412216108,3.573613976
11407;VERDUN EN LAURAGAIS;11400;;VERDUN EN LAURAGAIS;43.36749508,2.078279818
34044;CABREROLLES;34480;;CABREROLLES;43.534573652,3.122249509
33373;ST ANTOINE SUR L ISLE;33660;;ST ANTOINE SUR L ISLE;45.046800367,0.045592604
52251;JONCHERY;52000;;JONCHERY;48.152023389,5.074200925
03286;TOULON SUR ALLIER;03400;;TOULON SUR ALLIER;46.510959917,3.377284483
11426;VILLEGLY;11600;;VILLEGLY;43.293353743,2.436896162
34050;CANDILLARGUES;34130;;CANDILLARGUES;43.618049945,4.063879251
33383;ST CHRISTOLY MEDOC;33340;;ST CHRISTOLY MEDOC;45.366397667,-0.81278163
52256;LAFAUCHE;52700;;LAFAUCHE;48.305023136,5.492924058
03295;VALIGNAT;03330;;VALIGNAT;46.174565446,3.077733671
11432;VILLENEUVE LES MONTREAL;11290;;VILLENEUVE LES MONTREAL;43.178645125,2.113793838
34059;LA CAUNETTE;34210;;LA CAUNETTE;43.367441052,2.787196738
33389;ST CIERS SUR GIRONDE;33820;;ST CIERS SUR GIRONDE;45.299810336,-0.668950316
52275;LAVERNOY;52140;;LAVERNOY;47.916112118,5.576007642
03306;LE VERNET;03200;;LE VERNET;46.106425922,3.475324068
12002;AGUESSAC;12520;;AGUESSAC;44.161114617,3.068929066
34071;CEILHES ET ROCOZELS;34260;;CEILHES ET ROCOZELS;43.809701053,3.091637639
33392;STE CROIX DU MONT;33410;;STE CROIX DU MONT;44.597952438,-0.27191545500000003
52282;LEFFONDS;52210;;LEFFONDS;47.981261421,5.14236171
03310;VICHY;03200;;VICHY;46.129943169,3.424422311
12013;AUBIN;12110;COMBES;AUBIN;44.53203905,2.256331617
34083;COMBES;34240;;COMBES;43.602432075,3.048029808
33403;STE FOY LA LONGUE;33490;;STE FOY LA LONGUE;44.61558503,-0.142499701
52286;LEURVILLE;52700;;LEURVILLE;48.33722709,5.380136759
04001;AIGLUN;04510;;AIGLUN;44.063525614,6.138562636
12034;BRANDONNET;12350;;BRANDONNET;44.382864457,2.137666863
34086;COURNIOU;34220;;COURNIOU;43.489201768,2.693635809
33416;ST GIRONS D AIGUEVIVES;33920;;ST GIRONS D AIGUEVIVES;45.146117567,-0.538015941
52292;LONGEAU PERCEY;52250;;LONGEAU PERCEY;47.75985588,5.318751119
04023;BAYONS;04250;ASTOIN;BAYONS;44.325166073,6.172891445
12042;CALMELS ET LE VIALA;12400;;CALMELS ET LE VIALA;43.955981986,2.758579118
34091;LE CROS;34520;;LE CROS;43.88067249,3.363066543
33423;ST JULIEN BEYCHEVELLE;33250;;ST JULIEN BEYCHEVELLE;45.157259241,-0.7366274930000001
52300;MAGNEUX;52130;;MAGNEUX;48.509613499,5.008232275
04033;UBAYE SERRE PONCON;04340;LA BREOLE;UBAYE SERRE PONCON;44.441498992,6.31859203
12048;CAMPOURIEZ;12140;;CAMPOURIEZ;44.681448413,2.630626642
34094;ESPONDEILHAN;34290;;ESPONDEILHAN;43.43775813,3.258448497
33434;ST LOUIS DE MONTFERRAND;33440;;ST LOUIS DE MONTFERRAND;44.957757562,-0.533076455
52320;MERREY;52240;;MERREY;48.052905356,5.592289884
04042;CASTELLET LES SAUSSES;04320;;CASTELLET LES SAUSSES;44.040311161,6.734635186
12076;CONQUES EN ROUERGUE;12320;GRAND VABRE;CONQUES EN ROUERGUE;44.584457836,2.38991706
34096;FAUGERES;34600;;FAUGERES;43.569206252,3.183484732
33445;ST MARTIN DU BOIS;33910;;ST MARTIN DU BOIS;45.02027323,-0.25955778900000004
52335;MONTOT SUR ROGNON;52700;;MONTOT SUR ROGNON;48.285040587,5.295912901
04047;CHAMPTERCIER;04660;;CHAMPTERCIER;44.096652172,6.144287061
12090;DRUELLE BALSAC;12000;AMPIAC;DRUELLE BALSAC;44.372859472,2.470250859
34114;GIGNAC;34150;;GIGNAC;43.639492103,3.5739775099999997
33449;ST MEDARD EN JALLES;33160;;ST MEDARD EN JALLES;44.88337539,-0.784269206
52365;ORGES;52120;;ORGES;48.078369585,4.935012006
04057;CLAMENSANE;04250;;CLAMENSANE;44.328611649,6.078454454
12097;ESPEYRAC;12140;;ESPEYRAC;44.619141857,2.519826282
34129;LATTES;34970;;LATTES;43.563533608,3.902143886
33458;ST PAUL;33390;;ST PAUL;45.14991058,-0.590491646
52369;ORQUEVAUX;52700;;ORQUEVAUX;48.311191194,5.41520228
04070;DIGNE LES BAINS;04000;LES DOURBES;DIGNE LES BAINS;44.090710201,6.235848586
12109;GISSAC;12360;;GISSAC;43.868465222,2.905330274
34172;MONTPELLIER;34070;;MONTPELLIER;43.61335437,3.8692640540000003
33480;ST SULPICE DE FALEYRENS;33330;;ST SULPICE DE FALEYRENS;44.861439275,-0.187934881
52377;PARNOY EN BASSIGNY;52400;PARNOT;PARNOY EN BASSIGNY;48.025789849,5.660858228
04097;LA JAVIE;04000;ESCLANGON;LA JAVIE;44.197120293,6.322251467
12138;MARCILLAC VALLON;12330;;MARCILLAC VALLON;44.477115178,2.465138524
34176;MUDAISON;34130;;MUDAISON;43.640292412,4.035800278
33483;ST SULPICE ET CAMEYRAC;33450;;ST SULPICE ET CAMEYRAC;44.900950062,-0.386108259
52395;POINSON LES GRANCEY;52160;;POINSON LES GRANCEY;47.707646796,4.9788252
04108;MALIJAI;04350;;MALIJAI;44.033998504,6.050637253
12150;MONTEILS;12200;;MONTEILS;44.265403497,1.9880016390000002
34196;PEGAIROLLES DE L ESCALETTE;34700;;PEGAIROLLES DE L ESCALETTE;43.812967467,3.334377403
33492;ST YZAN DE SOUDIAC;33920;;ST YZAN DE SOUDIAC;45.152132085,-0.40571933400000004
52405;LE MONTSAUGEONNAIS;52190;MONTSAUGEON;LE MONTSAUGEONNAIS;47.666734727,5.285091452
04111;MANE;04300;;MANE;43.938652158,5.743060501
12152;MONTFRANC;12380;;MONTFRANC;43.840938384,2.580128811
34211;LE POUJOL SUR ORB;34600;;LE POUJOL SUR ORB;43.58270864,3.055191234
33494;SALAUNES;33160;;SALAUNES;44.927756292,-0.8463601460000001
52419;RENNEPONT;52370;;RENNEPONT;48.163981722,4.858780973
04115;MEAILLES;04240;;MEAILLES;44.040316899,6.644790156
12165;MURET LE CHATEAU;12330;;MURET LE CHATEAU;44.495675321,2.571665827
34220;LE PUECH;34700;;LE PUECH;43.682834079,3.325209463
33521;TALAIS;33590;;TALAIS;45.493325824,-1.033768312
52428;ROCHEFORT SUR LA COTE;52700;;ROCHEFORT SUR LA COTE;48.225782245,5.210977589
04129;MONTJUSTIN;04110;;MONTJUSTIN;43.845410311,5.649476165
12175;OLS ET RINHODES;12260;;OLS ET RINHODES;44.461376741,1.9473799770000002
34225;PUISSERGUIER;34620;;PUISSERGUIER;43.37693475,3.046634915
33533;TOULENNE;33210;;TOULENNE;44.563889189,-0.274485184
52449;SAINTS GEOSMES;52200;BALESMES SUR MARNE;SAINTS GEOSMES;47.822609989,5.343718141
04136;LA MURE ARGENS;04170;ARGENS;LA MURE ARGENS;44.016829213,6.53211105
12177;PALMAS D AVEYRON;12310;PALMAS;PALMAS D AVEYRON;44.422304293,2.8594292770000003
34235;ROSIS;34610;;ROSIS;43.628001969,2.991739504
33546;VIGNONET;33330;;VIGNONET;44.849556223,-0.149478992
52450;ST LOUP SUR AUJON;52210;ERISEUL;ST LOUP SUR AUJON;47.879965909,5.079109509
04145;PEIPIN;04200;;PEIPIN;44.141686042,5.94282764
12182;PIERREFICHE;12130;;PIERREFICHE;44.43377283,2.921409778
34241;ST BAUZILLE DE LA SYLVE;34230;;ST BAUZILLE DE LA SYLVE;43.610499377,3.5587164319999998
33555;MARCHEPRIME;33380;;MARCHEPRIME;44.702652056,-0.8570365630000001
52461;SARREY;52140;;SARREY;48.002080997,5.425012463
04158;QUINSON;04500;;QUINSON;43.708130947,6.022570063
12188;PRADES SALARS;12290;;PRADES SALARS;44.249414825,2.793046114
34251;ST ETIENNE DE GOURGAS;34700;;ST ETIENNE DE GOURGAS;43.784212727,3.384876802
34003;AGDE;34300;LE CAP D AGDE;AGDE;43.309295818,3.48413177
52469;SEMOUTIERS MONTSAON;52000;;SEMOUTIERS MONTSAON;48.063827138,5.0537035
04164;REVEST ST MARTIN;04230;;REVEST ST MARTIN;44.019570544,5.823168031
12200;RIVIERE SUR TARN;12640;;RIVIERE SUR TARN;44.211195044,3.127601659
34257;ST GENIES DE VARENSAL;34610;PLAISANCE;ST GENIES DE VARENSAL;43.687908166,3.00302073
34007;AIGUES VIVES;34210;;AIGUES VIVES;43.347888309,2.8253127510000002
52474;SILVAROUVRES;52120;;SILVAROUVRES;48.062311862,4.794883183
04167;LA ROBINE SUR GALABRE;04000;;LA ROBINE SUR GALABRE;44.192598994,6.230725886
12205;LA ROUQUETTE;12200;;LA ROUQUETTE;44.309945905,1.974499242
34266;ST JEAN DE CUCULLES;34270;;ST JEAN DE CUCULLES;43.752077408,3.833622848
34009;ALIGNAN DU VENT;34290;;ALIGNAN DU VENT;43.468872961,3.33962295
52491;THONNANCE LES MOULINS;52230;BROUTHIERES;THONNANCE LES MOULINS;48.419797369,5.31457769
04167;LA ROBINE SUR GALABRE;04000;TANARON;LA ROBINE SUR GALABRE;44.192598994,6.230725886
12220;STE EULALIE DE CERNON;12230;;STE EULALIE DE CERNON;43.960516541,3.138478163
34271;ST JULIEN;34390;;ST JULIEN;43.585039258,2.902164999
34039;BOUZIGUES;34140;;BOUZIGUES;43.445420974,3.657595323
52497;TROISFONTAINES LA VILLE;52130;;TROISFONTAINES LA VILLE;48.542917783,5.007679621
04186;ST LAURENT DU VERDON;04500;;ST LAURENT DU VERDON;43.72133856,6.068743021
12223;ARGENCES EN AUBRAC;12210;LA TERRISSE;ARGENCES EN AUBRAC;44.775559383,2.815050399
34277;ST MAURICE NAVACELLES;34190;;ST MAURICE NAVACELLES;43.844745752,3.505947226
34047;CAMPAGNAN;34230;;CAMPAGNAN;43.540425377,3.493138231
52512;VECQUEVILLE;52300;;VECQUEVILLE;48.460722044,5.135306604
04190;ST MARTIN LES EAUX;04300;;ST MARTIN LES EAUX;43.8716154,5.741335785
12224;ST GENIEZ D OLT ET D AUBRAC;12130;AURELLE VERLAC;ST GENIEZ D OLT ET D AUBRAC;44.512647263,3.012399627
34296;SAUSSINES;34160;;SAUSSINES;43.759359598,4.05080178
34053;CARLENCAS ET LEVAS;34600;;CARLENCAS ET LEVAS;43.629475955,3.220058776
52519;VESVRES SOUS CHALANCEY;52190;;VESVRES SOUS CHALANCEY;47.695836973,5.170999665
04202;SAUSSES;04320;;SAUSSES;44.012363629,6.779070227
12229;ST JEAN D ALCAPIES;12250;;ST JEAN D ALCAPIES;43.948525718,2.967265852
34303;SORBS;34520;;SORBS;43.890909603,3.40687359
34062;CAUSSINIOJOULS;34600;;CAUSSINIOJOULS;43.548946769,3.155967506
52528;VILLE EN BLAISOIS;52130;;VILLE EN BLAISOIS;48.441569352,4.950597569
04207;SIGOYER;04200;;SIGOYER;44.322367447,5.961125378
12236;ST LAURENT DE LEVEZOU;12620;;ST LAURENT DE LEVEZOU;44.209332553,2.938385469
34327;VENDARGUES;34740;;VENDARGUES;43.660692335,3.9626382920000003
34079;CLERMONT L HERAULT;34800;;CLERMONT L HERAULT;43.634176826,3.412911953
52535;VILLIERS LE SEC;52000;;VILLIERS LE SEC;48.101879348,5.071880198
04211;SOURRIBES;04290;;SOURRIBES;44.158626341,6.044877653
12240;ST PARTHEM;12300;;ST PARTHEM;44.633515989,2.291632823
34334;VIEUSSAN;34390;;VIEUSSAN;43.540031171,3.000384115
34081;COLOMBIERS;34440;;COLOMBIERS;43.315461933,3.144036384
52546;VONCOURT;52500;;VONCOURT;47.717863939,5.672900918
04231;VALERNES;04200;;VALERNES;44.25188317,5.9692573620000005
12257;CAUSSE ET DIEGE;12700;GELLE;CAUSSE ET DIEGE;44.52865099,2.034102007
34336;VILLENEUVE LES BEZIERS;34420;;VILLENEUVE LES BEZIERS;43.317205211,3.28983071
34088;COURNONTERRAL;34660;;COURNONTERRAL;43.569069825,3.707145303
53001;AHUILLE;53940;;AHUILLE;48.024617891,-0.8724550670000001
05006;L ARGENTIERE LA BESSEE;05120;;L ARGENTIERE LA BESSEE;44.782070828,6.472010482
12261;SAUJAC;12260;;SAUJAC;44.478542625,1.901739632
35004;VAL COUESNON;35560;ANTRAIN;VAL COUESNON;48.440079368,-1.4626820600000001
34102;FONTANES;34270;;FONTANES;43.794379318,3.918964626
53005;ANDOUILLE;53240;;ANDOUILLE;48.177350193,-0.792482981
05010;ASPRES SUR BUECH;05140;;ASPRES SUR BUECH;44.560462282,5.786094829
12273;SOULAGES BONNEVAL;12210;;SOULAGES BONNEVAL;44.676972577,2.77476936
35016;BAULON;35580;;BAULON;47.994959683,-1.929406329
34112;GARRIGUES;34160;;GARRIGUES;43.798514579,4.010515721
53013;AVERTON;53700;;AVERTON;48.354205371,-0.21082191800000002
05022;BREZIERS;05190;;BREZIERS;44.420980682,6.223550677
12275;TAURIAC DE CAMARES;12360;;TAURIAC DE CAMARES;43.776199409,3.030909118
35021;BEAUCE;35133;;BEAUCE;48.346757826,-1.155558635
34131;LAURET;34270;;LAURET;43.831151987,3.881420005
53035;BOUCHAMPS LES CRAON;53800;;BOUCHAMPS LES CRAON;47.806486902,-0.985096319
05027;CERVIERES;05100;;CERVIERES;44.853314036,6.765254072
13002;ALLAUCH;13190;LE LOGIS NEUF;ALLAUCH;43.353259041,5.5113703560000005
35044;BROUALAN;35120;;BROUALAN;48.47528511,-1.66115802
34138;LIEURAN CABRIERES;34800;;LIEURAN CABRIERES;43.592034935,3.409032498
53043;BREE;53150;;BREE;48.15631131,-0.518221964
05044;CREVOUX;05200;;CREVOUX;44.537628323,6.624869704
13008;AURONS;13121;;AURONS;43.671408402,5.14893774
35047;BRUZ;35170;PONT REAN;BRUZ;48.025911899,-1.7485051820000002
34149;MARGON;34320;;MARGON;43.486459423,3.304057466
53049;CHALONS DU MAINE;53470;;CHALONS DU MAINE;48.15962293,-0.644833082
05063;LA GRAVE;05320;;LA GRAVE;45.060075151,6.283652963
13015;BOUC BEL AIR;13320;;BOUC BEL AIR;43.447273393,5.412533849
35056;LA CHAPELLE AUX FILTZMEENS;35190;;LA CHAPELLE AUX FILTZMEENS;48.381674453,-1.818063363
34155;MAUREILHAN;34370;;MAUREILHAN;43.351311868,3.102321113
53063;CHATELAIN;53200;;CHATELAIN;47.806795651,-0.596707952
05082;MONT DAUPHIN;05600;;MONT DAUPHIN;44.669061454,6.624662426
13016;LA BOUILLADISSE;13720;LE PIGEONNIER;LA BOUILLADISSE;43.397035096,5.620221036
35060;LA CHAPELLE DU LOU DU LAC;35360;LE LOU DU LAC;LA CHAPELLE DU LOU DU LAC;48.21578004,-1.993519164
34159;MIREVAL;34110;;MIREVAL;43.516956532,3.8029795809999998
53078;COUDRAY;53200;;COUDRAY;47.791078407,-0.636979454
05103;LE POET;05300;;LE POET;44.279225901,5.901443907
13027;CHATEAURENARD;13160;;CHATEAURENARD;43.882096929,4.8396491820000005
35066;CHARTRES DE BRETAGNE;35131;;CHARTRES DE BRETAGNE;48.044923778,-1.706450506
34163;MONTARNAUD;34570;;MONTARNAUD;43.64698159,3.699675339
53086;LA CROIXILLE;53380;;LA CROIXILLE;48.197248179,-1.041525725
05111;PUY SANIERES;05200;;PUY SANIERES;44.556521541,6.43679687
13037;LA FARE LES OLIVIERS;13580;;LA FARE LES OLIVIERS;43.554551599999996,5.202525748
35072;CHATILLON EN VENDELAIS;35210;;CHATILLON EN VENDELAIS;48.22885041,-1.164752374
34172;MONTPELLIER;34090;;MONTPELLIER;43.61335437,3.8692640540000003
53102;GASTINES;53540;;GASTINES;47.940290026,-1.112338935
05121;ROCHEBRUNE;05190;;ROCHEBRUNE;44.45210792,6.192158194
13041;GARDANNE;13120;;GARDANNE;43.452893946,5.480110629
35091;LE CROUAIS;35290;;LE CROUAIS;48.209371712,-2.150995832
34186;OCTON;34800;;OCTON;43.657457653,3.295728994
53111;LA HAIE TRAVERSAINE;53300;;LA HAIE TRAVERSAINE;48.359029329,-0.613356839
05127;ROUSSET;05190;;ROUSSET;44.484860334,6.267224857
13043;GIGNAC LA NERTHE;13180;;GIGNAC LA NERTHE;43.390574029,5.22802949
35097;DOMALAIN;35680;;DOMALAIN;47.999197013,-1.239379464
34191;PAILHES;34490;;PAILHES;43.43714956,3.185054778
53121;JAVRON LES CHAPELLES;53250;;JAVRON LES CHAPELLES;48.420570368,-0.33074642200000004
05132;ST BONNET EN CHAMPSAUR;05500;BENEVENT ET CHARBILLAC;ST BONNET EN CHAMPSAUR;44.697641252,6.099255379
13046;GREASQUE;13850;;GREASQUE;43.426728408,5.547134777
35107;ERCE PRES LIFFRE;35340;;ERCE PRES LIFFRE;48.254539781,-1.517032057
34199;PEZENAS;34120;;PEZENAS;43.463290067,3.415988682
53127;LASSAY LES CHATEAUX;53110;MELLERAY LA VALLEE;LASSAY LES CHATEAUX;48.442149635,-0.49959758800000004
05139;LE DEVOLUY;05250;AGNIERES EN DEVOLUY;LE DEVOLUY;44.684793407,5.890858686
13056;MARTIGUES;13500;LA COURONNE CARRO;MARTIGUES;43.379764276,5.049565722
35117;GAEL;35290;;GAEL;48.118492569,-2.228619025
34207;POMEROLS;34810;;POMEROLS;43.400353074,3.539423681
53132;LEVARE;53120;;LEVARE;48.419232192,-0.9067278430000001
05152;ST MAURICE EN VALGODEMARD;05800;;ST MAURICE EN VALGODEMARD;44.798496053,6.112547256
13065;MOURIES;13890;;MOURIES;43.70113076,4.890903821
35132;HIREL;35120;;HIREL;48.593618909,-1.8091888850000002
34223;PUIMISSON;34480;;PUIMISSON;43.437853418,3.208170456
53139;LOUPFOUGERES;53700;;LOUPFOUGERES;48.332252268,-0.35283849300000003
05164;SAVINES LE LAC;05160;;SAVINES LE LAC;44.526733793,6.394528554
13088;LE ROVE;13740;;LE ROVE;43.365099362,5.253038921
35138;LAIGNELET;35133;;LAIGNELET;48.379693794,-1.152890021
34232;ROQUEBRUN;34460;;ROQUEBRUN;43.505649142,3.010770251
53156;MONTFLOURS;53240;;MONTFLOURS;48.169786687,-0.7266972420000001
05173;UPAIX;05300;;UPAIX;44.320001015,5.88302729
13092;ST CHAMAS;13250;;ST CHAMAS;43.543835328,5.072933506
35148;LANRIGAN;35270;;LANRIGAN;48.391463328,-1.691952055
34249;ST DREZERY;34160;;ST DREZERY;43.728860555,3.9779214510000003
53162;MOULAY;53100;;MOULAY;48.265253265,-0.6213064070000001
06006;ASPREMONT;06790;;ASPREMONT;43.775843156,7.244763165
13101;ST SAVOURNIN;13119;;ST SAVOURNIN;43.405411505000004,5.530991972
35157;LE LOROUX;35133;;LE LOROUX;48.394838477,-1.082981245
34252;ST ETIENNE ESTRECHOUX;34260;;ST ETIENNE ESTRECHOUX;43.660423282,3.104261339
53165;NIAFLES;53400;;NIAFLES;47.84717262,-0.9993392
06012;BEAUSOLEIL;06240;;BEAUSOLEIL;43.747692843,7.421685673
13115;VERNEGUES;13116;;VERNEGUES;43.684090305,5.188342015
35169;MAXENT;35380;;MAXENT;47.978321076,-2.016153538
34265;ST JEAN DE CORNIES;34160;;ST JEAN DE CORNIES;43.744971698,4.003437737
53186;QUELAINES ST GAULT;53360;;QUELAINES ST GAULT;47.928007601,-0.7990840530000001
06018;BIOT;06410;;BIOT;43.628007144,7.08335122
13206;MARSEILLE 06;13006;;MARSEILLE;43.28692858,5.38060836
35188;MONTFORT SUR MEU;35160;;MONTFORT SUR MEU;48.126116266,-1.963933977
34280;ST NAZAIRE DE PEZAN;34400;;ST NAZAIRE DE PEZAN;43.635350393,4.117454458
53189;RENNES EN GRENOUILLES;53110;;RENNES EN GRENOUILLES;48.491366683,-0.507115945
06022;BOUYON;06510;;BOUYON;43.825429432,7.126048104
13209;MARSEILLE 09;13009;;MARSEILLE;43.234464779,5.452743942
35202;LA NOE BLANCHE;35470;;LA NOE BLANCHE;47.795075182,-1.745846811
34285;ST PONS DE MAUCHIENS;34230;;ST PONS DE MAUCHIENS;43.509262413,3.513510724
53192;LA ROUAUDIERE;53390;;LA ROUAUDIERE;47.838532612,-1.185875375
06032;CAP D AIL;06320;;CAP D AIL;43.72539042,7.401098833
13213;MARSEILLE 13;13013;;MARSEILLE;43.349979361,5.4338477
35216;PARTHENAY DE BRETAGNE;35850;;PARTHENAY DE BRETAGNE;48.188070994,-1.8291184120000001
